DimHalteID,StopID,StopName,Latitude,Longitude,City
3007,B03829P,Sbr. Jln. Sahabat Kamal,-6.106324,106.70248,Jakarta Barat
3008,B05839P,Univ. Tarumanegara,-6.169759,106.78866,Jakarta Barat
3009,B03102P,Rorotan BKT,-6.13934,106.96917,Jakarta Utara
3010,B01993P,Klinik Kasih Medika,-6.187158,106.90063,Jakarta Timur
3011,B04536P,Sbr. Taman Spatodhea,-6.32294,106.82445,Jakarta Selatan
3012,B04527P,Sbr. Taman Kompleks IIAPCO,-6.271465,106.82253,Jakarta Selatan
3013,B04649P,Sekolah Pinangsia,-6.138056,106.81607,Jakarta Barat
3014,B04945P,Simpang KH Taisir Rawa Belong 2,-6.20081,106.78776,Jakarta Barat
3015,B05101P,Simpang Rawa Belong Kemanggisan,-6.198872,106.78212,Jakarta Barat
3016,B02017P,Komplek Al,-6.297741,106.84018,Jakarta Selatan
3017,B03375P,SDN Jelambar Baru 01,-6.147765,106.78324,Jakarta Barat
3018,B05215P,Simpang Waru Cemara,-6.11862,106.91531,Jakarta Utara
3019,B05408P,SPBU Jln. Guru,-6.318164,106.83745,Jakarta Selatan
3020,B01079P,Jln. Giri Kencana Raya Cilangkap,-6.340412,106.90292,Jakarta Timur
3021,B04094P,Sbr. Midi Utama Kalisari,-6.339658,106.86353,Jakarta Timur
3022,B04280P,Sbr. RS Gading Pluit,-6.166641,106.91542,Jakarta Utara
3023,B05295P,SMK Kartika X-2,-6.252716,106.75631,Jakarta Selatan
3024,B03836P,Sbr. Jln. Sawo II Tomang,-6.181519,106.80743,Jakarta Barat
3025,B05851P,Velodrome 2,-6.193324,106.88802,Jakarta Timur
3026,B03016P,Puri Mansion Apartement,-6.177925,106.72821,Jakarta Barat
3027,B05752P,TK Dinamika,-6.295133,106.90388,Jakarta Timur
3028,B02040P,Komplek Interkota Indah,-6.165844,106.72473,Jakarta Barat
3029,B02395P,Mediterania Garden Residences,-6.173818,106.7882,Jakarta Barat
3030,B03907P,Sbr. Kel. Balekambang,-6.281594,106.84994,Jakarta Timur
3031,B02700P,PD Pal Jaya,-6.204776,106.83034,Jakarta Selatan
3032,B01030P,Jln. Danau Indah Timur,-6.150051,106.88153,Jakarta Utara
3033,B02034P,Komplek DPR I Kb. Jeruk,-6.198878,106.77685,Jakarta Barat
3034,B00699P,Green Puri,-6.174128,106.70684,Jakarta Barat
3035,B02270P,Masjid As Saadah Datuk Ibrahim,-6.276219,106.85564,Jakarta Timur
3036,B03146P,RS Islam Pondok Kopi 2,-6.220383,106.94075,Jakarta Timur
3037,B02205P,MAN 4 Jakarta,-6.281498,106.77201,Jakarta Selatan
3038,B05507P,St. Tanah Tinggi 2,-6.175459,106.64576,
3039,B00329P,Duren Tiga 1,-6.252132,106.82702,Jakarta Selatan
3040,B00319P,DPD Golkar,-6.197504,106.84022,Jakarta Pusat
3041,B02576P,Panti Sosial Bina Laras,-6.31946,106.89013,Jakarta Timur
3042,B01886P,Kec. Taman Sari,-6.134776,106.81481,Jakarta Barat
3043,B01634P,Jln. Swasembada Timur XV,-6.121072,106.88852,Jakarta Utara
3044,B01463P,Jln. Pelepah Elok I,-6.152983,106.90908,Jakarta Utara
3045,B00631P,Gereja Katholik Salib Suci,-6.125765,106.91976,Jakarta Utara
3046,B04062P,Sbr. Masjid Jami Baitul Muslim Susukan,-6.328115,106.86902,Jakarta Timur
3047,B06846P,Jln. Pasir,-6.336591,106.806156,Jakarta Selatan
3048,B01186P,Jln. Kaja Raya Ciracas,-6.328241,106.88214,Jakarta Timur
3049,B02054P,Komplek Moneter,-6.205509,106.77026,Jakarta Barat
3050,B04159P,Sbr. Ps. Lontar,-6.119366,106.91014,Jakarta Utara
3051,B06593P,Jln. Rawa Indah 1,-6.13756,106.91453,Jakarta Utara
3052,B01669P,Jln. Tebet Dalam If,-6.223877,106.849087,Jakarta Selatan
3053,B03051P,Puskesmas Kel. Dukuh,-6.302654,106.88026,Jakarta Timur
3054,B00455P,Gg. H. Abdullah Marunda,-6.125838,106.95684,Jakarta Utara
3055,B04197P,Sbr. Perumahan Mawar Joglo,-6.215335,106.7254,Jakarta Barat
3056,B00655P,Golf Bandar Kemayoran,-6.143748,106.85374,Jakarta Utara
3057,B00813P,ITC Cipulir,-6.237701,106.76515,Jakarta Selatan
3058,B00384P,Gading Serpong 2,-6.230464,106.64147,
3059,B03379P,SDN Kebagusan 01,-6.305274,106.82737,Jakarta Selatan
3060,B05596P,Taman Intirub 2,-6.265962,106.87807,Jakarta Timur
3061,B05843P,Univ. Trisakti,-6.168658,106.7885,Jakarta Barat
3062,B04011P,Sbr. Mall Artha Gading,-6.144324,106.89301,Jakarta Utara
3063,B05062P,Simpang Pepaya Sagu Raya,-6.317485,106.81909,Jakarta Selatan
3064,B01375P,Jln. Masjid Jatinegara,-6.219428,106.86879,Jakarta Timur
3065,B00352P,Flyover HBR Motik 2,-6.152807,106.8506,Jakarta Pusat
3066,B00434P,Gg. Condet Raya Prepedan,-6.111906,106.70561,Jakarta Barat
3067,B00453P,Gg. H. Abdul Rohman,-6.224423,106.90061,Jakarta Timur
3068,B00325P,Dukuh Atas 3,-6.20565,106.8225,Jakarta Selatan
3069,B05032P,Simpang Pangeran Komarudin 3,-6.185774,106.9433,Jakarta Timur
3070,B06782P,Mampang 10,-6.249742,106.826708,Jakarta Selatan
3071,B05178P,Simpang Tj. Duren Timur 6,-6.182362,106.78363,Jakarta Barat
3072,B05233P,Situ Gintung 2,-6.301629,106.76139,
3073,B00514P,Gg. Masjid Al Khaerot Condet,-6.278232,106.85501,Jakarta Timur
3074,B06282P,Jln. Kobangdiklat II,-6.326922,106.84468,Jakarta Timur
3075,B03642P,Sbr. Jln. Asshofa Raya,-6.213384,106.78163,Jakarta Selatan
3076,B04833P,Simpang H. Karim 2,-6.311021,106.90664,Jakarta Timur
3077,B00134P,Bhayangkara 2,-6.236714,106.64559,
3078,B00809P,Islamic Centre Wasilah Subuh,-6.33663,106.89768,Jakarta Timur
3079,B02781P,Pertigaan Pejaten Barat,-6.275464,106.82066,Jakarta Selatan
3080,B04493P,Sbr. SMPN 286,-6.17244,106.80145,Jakarta Barat
3081,B05263P,SMAN 21,-6.184392,106.88684,Jakarta Timur
3082,B05968P,Budi Mulia 2,-6.13074,106.84195,Jakarta Utara
3083,B02628P,Ps. Kembang Kb. Jeruk,-6.206053,106.78309,Jakarta Barat
3084,B05904P,Yado I,-6.253745,106.79098,Jakarta Selatan
3085,B00503P,Gg. Langgar II,-6.255477,106.79037,Jakarta Selatan
3086,B06301P,Jln. Kedoya Raya,-6.158333,106.76795,Jakarta Barat
3087,B02913P,Polsek Tanah Abang,-6.201325,106.809577,Jakarta Pusat
3088,B05673P,Tanah Merdeka 1,-6.30813,106.8745,Jakarta Timur
3089,B01078P,Jln. Gempol Raya,-6.307501,106.89495,Jakarta Timur
3090,B06877P,Simpang Jln. Cemara,-6.12663,106.85721,Jakarta Utara
3091,B01208P,Jln. Karet Pasar Baru Timur II,-6.203949,106.81636,Jakarta Pusat
3092,B05515P,St. Univ. Pancasila Jak Lingko,-6.338987,106.83458,Jakarta Selatan
3093,B02373P,Masjid Pondok Indah 1,-6.261581,106.78234,Jakarta Selatan
3094,B04745P,Simpang Bungur Mahakam,-6.31873,106.88377,Jakarta Timur
3095,B02016P,Komplek Abadi 2,-6.229722,106.90813,Jakarta Timur
3096,B06327P,Makam Mbah Priok,-6.105278,106.8997,Jakarta Utara
3097,B04069P,Sbr. Masjid Jami Saadatul Muslimin,-6.265843,106.88072,Jakarta Timur
3098,B05221P,Simpang Z Sukabumi Selatan 1,-6.218681,106.77024,Jakarta Barat
3099,B04390P,Sbr. Sekolah Keperawatan YPDR,-6.311342,106.78859,Jakarta Selatan
3100,B00606P,Gelanggang Remaja Ciracas,-6.33946,106.88226,Jakarta Timur
3101,B06562P,Jln. Rawamangun Muka Timur,-6.198014,106.88224,Jakarta Timur
3102,B04666P,Sekolah Yayasan Daarussaadah Ciganjur,-6.338634,106.80511,Jakarta Selatan
3103,P00111,Kedoya Green Garden,-6.164435,106.76301,Jakarta Barat
3104,B02954P,Pos Bungur Batu Ampar,-6.277838,106.86067,Jakarta Timur
3105,B01830P,Karang Asri 2,-6.116073,106.77399,Jakarta Utara
3106,B02414P,Menara Mandiri,-6.223667,106.8071,Jakarta Selatan
3107,B04982P,Simpang Mandala Dwikora,-6.245022,106.8922,Jakarta Timur
3108,B04078P,Sbr. Masjid Pasmar Marunda,-6.115928,106.95189,Jakarta Utara
3109,B05296P,SMK Karya Teladan,-6.258596,106.84351,Jakarta Selatan
3110,B01719P,Jambul,-6.259055,106.86404,Jakarta Timur
3111,B01430P,Jln. Otista III Komplek IV,-6.231907,106.87555,Jakarta Timur
3112,B01662P,Jln. Tj. Duren Utara V,-6.173301,106.78304,Jakarta Barat
3113,B06079P,Jln. Sunter Permai 1,-6.131277,106.8625,Jakarta Utara
3114,B01214P,Jln. Karya Sakti Srengseng,-6.216001,106.76008,Jakarta Barat
3115,B02184P,Mall Artha Gading,-6.144601,106.89146,Jakarta Utara
3116,B01901P,Kelapa Gading Utama,-6.176481,106.89487,Jakarta Utara
3117,B03584P,Sbr. Gereja HKBP Cilangkap,-6.334694,106.89746,Jakarta Timur
3118,B06613P,Jln. Rawa Indah 3,-6.14469,106.9147,Jakarta Utara
3119,B02387P,Matraman 4,-6.199782,106.8545,Jakarta Timur
3120,B03893P,Sbr. Kebantenan IX,-6.108601,106.93245,Jakarta Utara
3121,B01699P,Jln. Warakas I Gg. 2,-6.116038,106.87912,Jakarta Utara
3122,B01591P,Jln. SMP 175,-6.319534,106.82512,Jakarta Selatan
3123,B03003P,Pulo Mas 2,-6.174677,106.892419,Jakarta Timur
3124,B01842P,Kartini Hospital 2,-6.237876,106.76942,Jakarta Selatan
3125,B05344P,SMPN 127,-6.198939,106.7783,Jakarta Barat
3126,B00584P,Gas Alam,-6.382128,106.86633,
3127,B01387P,Jln. Menteng,-6.113156,106.91703,Jakarta Utara
3128,B02711P,Pemadam Ciracas,-6.328502,106.87906,Jakarta Timur
3129,B01260P,Jln. Kemandoran VIII Grogol Utara,-6.211025,106.78358,Jakarta Selatan
3130,B04064P,Sbr. Masjid Jami Daarul Muttaqien,-6.165008,106.70515,Jakarta Barat
3131,B01487P,Jln. Petojo Barat Raya,-6.164893,106.81067,Jakarta Pusat
3132,B01589P,Jln. SMAN 99,-6.351933,106.8725,Jakarta Timur
3133,B03109P,RPTRA Dukuh,-6.301412,106.87583,Jakarta Timur
3134,B04370P,Sbr. SDN Semanan 01,-6.159879,106.70493,Jakarta Barat
3135,B05590P,Taman Gg. Kelor,-6.21124,106.85879,Jakarta Timur
3136,B04546P,Sbr. The Jakarta Post,-6.207699,106.79386,Jakarta Barat
3137,B06843P,Jln. M. Khafi 1,-6.353258,106.801395,Jakarta Selatan
3138,B01584P,Jln. Simprug Golf 2,-6.227607,106.79042,Jakarta Selatan
3139,B06892P,Jln. Danau Sunter Utara,-6.138032,106.875968,Jakarta Utara
3140,B04219P,Sbr. Polsek Pasar Rebo,-6.336816,106.86826,Jakarta Timur
3141,B01786P,JPO Blok E,-6.184738,106.81492,Jakarta Pusat
3142,B00430P,Gg. Cemara Cilandak KKO,-6.299412,106.81475,Jakarta Selatan
3143,B02673P,Ps. Pulo Gadung 4,-6.186369,106.90572,Jakarta Timur
3144,B06842P,Jl. M. Khafi,-6.311739,106.813142,Jakarta Selatan
3145,B01859P,Kebayoran Baru Velbak 1,-6.239561,106.78532,Jakarta Selatan
3146,B05612P,Taman Lenteng Agung,-6.322961,106.83569,Jakarta Selatan
3147,P00235,Stasiun Tebet,-6.225503,106.85814,Jakarta Selatan
3148,B02249P,Masjid Al Karomah Cipete,-6.273435,106.80064,Jakarta Selatan
3149,B06732P,TPU Koba,-6.260605,106.808031,Jakarta Selatan
3150,B04713P,Simpang Bango Tridharma Raya,-6.303002,106.80452,Jakarta Selatan
3151,B04669P,Sekretariat 06 Wijaya Kusuma,-6.155725,106.77781,Jakarta Barat
3152,B03047P,Puskesmas Halim 2,-6.267443,106.87732,Jakarta Timur
3153,B00547P,Gg. Sabar Lingkar Timur,-6.199577,106.94473,Jakarta Timur
3154,B04429P,Sbr. SMAN 66,-6.306177,106.80368,Jakarta Selatan
3155,B04619P,Sekolah Bhineka Tunggal Ika,-6.150601,106.80763,Jakarta Barat
3156,B06314P,Sbr. Gg. VIII Muara Baru,-6.122885,106.80408,Jakarta Utara
3157,B02262P,Masjid Amar Maruf 1,-6.255234,107.02205,
3158,B00560P,Gg. Service,-6.297451,106.90346,Jakarta Timur
3159,B00897P,Jln. Banjarsari II,-6.291119,106.79511,Jakarta Selatan
3160,B04863P,Simpang Jln. Kramat Jaya 1,-6.108656,106.91734,Jakarta Utara
3161,B06075P,SDN Sunter Agung 09,-6.127638,106.85898,Jakarta Utara
3162,B05146P,Simpang Serdang Kel. I,-6.227192,106.91484,Jakarta Timur
3163,B04922P,Simpang Kemang 1,-6.25803,106.81504,Jakarta Selatan
3164,P00028,Cakung United Tractors,-6.18324,106.92998,Jakarta Timur
3165,B02494P,Multivision Tower,-6.212282,106.83292,Jakarta Selatan
3166,B04490P,Sbr. SMPN 258,-6.35701,106.8745,Jakarta Timur
3167,B05017P,Simpang Muwardi Raya,-6.162593,106.79232,Jakarta Barat
3168,B01136P,Jln. H. Ridi Swadarma,-6.235424,106.76077,Jakarta Selatan
3169,B04290P,Sbr. RS Moh Ridwan Meuraksa,-6.294767,106.88167,Jakarta Timur
3170,B04153P,Sbr. Ps. Kb. Pisang,-6.152426,106.7807,Jakarta Barat
3171,B02274P,Masjid Assuada,-6.194327,106.90544,Jakarta Timur
3172,B03821P,Sbr. Jln. Primanota,-6.167907,106.9111,Jakarta Utara
3173,B05354P,SMPN 165,-6.22418,106.90285,Jakarta Timur
3174,B06753P,Jln. H. Nian,-6.245506,106.757121,Jakarta Selatan
3175,B04905P,Simpang Karang Tengah 1,-6.310523,106.78131,Jakarta Selatan
3176,B03350P,SDN Cilandak Timur 01,-6.306334,106.81391,Jakarta Selatan
3177,B02964P,Pos Pengumben 1,-6.213215,106.77228,Jakarta Barat
3178,B01317P,Jln. Lapangan Ros III Bukit Duri,-6.22093,106.85398,Jakarta Selatan
3179,B02852P,Pintu SMK 57,-6.291397,106.82357,Jakarta Selatan
3180,B05955P,Depo Kontainer Tj. Priok 1,-6.1117,106.877,Jakarta Utara
3181,B04174P,Sbr. Ps. Timbul,-6.17296,106.7954,Jakarta Barat
3182,B03184P,RS Zahirah,-6.335452,106.82382,Jakarta Selatan
3183,B00891P,Jln. Bambu Kuning,-6.309556,106.89894,Jakarta Timur
3184,B02871P,Plaza Senayan 1,-6.224748,106.798376,Jakarta Pusat
3185,B01102P,Jln. H. Gandun,-6.311012,106.78671,Jakarta Selatan
3186,B04182P,Sbr. Pemadam Grogol Utara,-6.213731,106.77765,Jakarta Barat
3187,B06176P,Jln. Lorong 104 Timur 2,-6.11414,106.89504,Jakarta Utara
3188,B04414P,Sbr. Slipi Jaya,-6.18974,106.79659,Jakarta Barat
3189,B05183P,Simpang Tb Simatupang Tunda Bara,-6.292999,106.7987,Jakarta Selatan
3190,B06589P,Wisma Islamic Centre,-6.1235,106.91691,Jakarta Utara
3191,B01392P,Jln. Mesjid Abidin,-6.229484,106.90194,Jakarta Timur
3192,B06264P,Sbr. Jln. Gunung Sahari IX,-6.152852,106.83563,Jakarta Pusat
3193,B02215P,Kuningan 18,-6.225239,106.83015,Jakarta Selatan
3194,B00189P,BSD Plaza 2,-6.280847,106.66305,
3195,B01147P,Jln. H. Terin Pangkalan Jati,-6.327961,106.80054,
3196,B02812P,Perumahan Perwira Mabad,-6.20261,106.78274,Jakarta Barat
3197,B06565P,Jln. Pluit Karang Utara 1,-6.11042,106.7755,Jakarta Utara
3198,B05448P,St. Jakarta Kota Baru,-6.137749,106.81631,Jakarta Barat
3199,B01960P,Kemayoran Landas Pacu Timur 1,-6.152433,106.8539,Jakarta Pusat
3200,B05140P,Simpang Selat Bali Makasar,-6.239988,106.91498,Jakarta Timur
3201,B00218P,Bundaran Cipinang Kebembem,-6.211974,106.88891,Jakarta Timur
3202,B03085P,Rawa Sengon,-6.142574,106.90094,Jakarta Utara
3203,B01720P,Jamsostek,-6.233804,106.82229,Jakarta Selatan
3204,B03359P,SDN Ciracas 11/15,-6.323356,106.88389,Jakarta Timur
3205,B03636P,Sbr. Jln. Angkasa 1,-6.19059,106.96803,Jakarta Timur
3206,B05339P,SMPN 106,-6.314971,106.87411,Jakarta Timur
3207,B04488P,Sbr. SMPN 245,-6.225803,106.73979,Jakarta Selatan
3208,B04746P,Simpang Buni Tomang Asli,-6.177988,106.80471,Jakarta Barat
3209,B02352P,Masjid Jami Nurul Ain 2,-6.227874,106.91942,Jakarta Timur
3210,B04525P,Sbr. Taman Kayu Jati V,-6.190375,106.88677,Jakarta Timur
3211,B03852P,Sbr. Jln. SMPN 160,-6.311787,106.88941,Jakarta Timur
3212,B01364P,Jln. Marabahan Cideng,-6.172066,106.80538,Jakarta Pusat
3213,B00437P,Gg. Damai Lingkar Timur,-6.194933,106.94389,Jakarta Timur
3214,B00498P,Gg. Koperasi Ciracas,-6.327325,106.86902,Jakarta Timur
3215,B04514P,Sbr. STIKES Bhakti Pertiwi Jagakarsa,-6.330353,106.82728,Jakarta Selatan
3216,B02464P,Minimarket Rorotan 2,-6.141598,106.95607,Jakarta Utara
3217,B02290P,Masjid Baiturrohman Jati Pulo,-6.180697,106.80715,Jakarta Barat
3218,B02989P,Prasetya Mulya,-6.291895,106.78922,Jakarta Selatan
3219,B01109P,Jln. H. Jian 2B Cipete,-6.264499,106.80426,Jakarta Selatan
3220,B01912P,Kel. Dukuh,-6.292349,106.877,Jakarta Timur
3221,B03468P,Sbr. Cakrawala I Gg 5,-6.112307,106.91351,Jakarta Utara
3222,B04575P,Sbr. Univ. Darma Persada,-6.230626,106.92427,Jakarta Timur
3223,B00215P,Bunda Hati Kudus Jelambar,-6.165552,106.78484,Jakarta Barat
3224,B04086P,Sbr. Mesindo Tekninesia,-6.153361,106.95544,Jakarta Utara
3225,B05016P,Simpang Mulya Jaya Cipinang Lontar,-6.217632,106.89025,Jakarta Timur
3226,B04866P,Simpang Jln. Menteng,-6.113217,106.917,Jakarta Utara
3227,B05995P,Teater Mobil 2,-6.12959,106.83563,Jakarta Utara
3228,B05029P,Simpang Palmerah Barat Rawa Belong,-6.206758,106.78372,Jakarta Selatan
3229,B00523P,Gg. Nasim Badeh Susukan,-6.312485,106.87029,Jakarta Timur
3230,B03962P,Sbr. Komplek Ddn 1,-6.303398,106.79896,Jakarta Selatan
3231,B01220P,Jln. Kayu Putih Utara C,-6.180097,106.89222,Jakarta Timur
3232,B05788P,TPU Malaka,-6.229347,106.93522,Jakarta Timur
3233,B05065P,Simpang Perintis Pulo Mas Timur,-6.172481,106.88914,Jakarta Timur
3234,B00578P,Gg. Waru,-6.305813,106.91201,Jakarta Timur
3235,B00986P,Jln. Cempaka Srengseng Sawah,-6.34463,106.82821,Jakarta Selatan
3236,B06730P,Jln. Abdul Majid Raya,-6.266064,106.808371,Jakarta Selatan
3237,B01468P,Jln. Penataran,-6.20228,106.84418,Jakarta Pusat
3238,B03940P,Sbr. Kel. Tebet Timur,-6.229283,106.85835,Jakarta Selatan
3239,B01989P,Klinik Firdausy,-6.217111,106.85528,Jakarta Selatan
3240,B05620P,Taman Maramba,-6.17623,106.90716,Jakarta Utara
3241,B03324P,SD Islam Al Izzah,-6.182778,106.97729,
3242,B03372P,SDN Jati 07,-6.202444,106.89727,Jakarta Timur
3243,B05884P,Wisma Asia II,-6.189386,106.79791,Jakarta Barat
3244,B04332P,Sbr. SDN Cipete Selatan 01,-6.272215,106.8015,Jakarta Selatan
3245,B06791P,SDN 11 Batu Ampar,-6.284068,106.85835,Jakarta Timur
3246,B00274P,Cipta Rasuna Said,-6.216146,106.83087,Jakarta Selatan
3247,B01508P,Jln. Pluit Raya 2,-6.125392,106.7978,Jakarta Utara
3248,B03562P,Sbr. Gg. Sabar 2 Lingkar Timur,-6.199863,106.94476,Jakarta Timur
3249,B00884P,Jln. Bakti Cililitan Besar,-6.265522,106.87663,Jakarta Timur
3250,B01600P,Jln. Sukabumi Selatan,-6.216704,106.76921,Jakarta Barat
3251,B00240P,Cempaka Timur 2,-6.166318,106.87617,Jakarta Pusat
3252,B00726P,H. Alwi,-6.309595,106.8389,Jakarta Selatan
3253,B06827P,Jln. Pepaya Raya,-6.321994,106.818789,Jakarta Selatan
3254,B04143P,Sbr. Ps. Gembrong Baru,-6.179851,106.8608,Jakarta Pusat
3255,B02612P,Ps. Hek 1,-6.286298,106.87083,Jakarta Timur
3256,B02150P,Logistik Polri,-6.211521,106.88989,Jakarta Timur
3257,B01442P,Jln. Palmerah Utara I,-6.202107,106.79887,Jakarta Barat
3258,B00499P,Gg. Kunir II,-6.133132,106.81435,Jakarta Barat
3259,B06534P,Ahmad Yani Bea Cukai 1,-6.205555,106.87398,Jakarta Timur
3260,B01803P,Kampung Jembatan Ngurah Rai,-6.216438,106.92909,Jakarta Timur
3261,B02967P,Pos RW 10 Jingga Raya,-6.163696,106.90887,Jakarta Utara
3262,B04315P,Sbr. Rusun Rorotan,-6.151877,106.9552,Jakarta Utara
3263,B05639P,Taman Persahabatan,-6.206699,106.88653,Jakarta Timur
3264,B00722P,Gunung Sahari Mangga Dua Timur,-6.137032,106.83254,Jakarta Utara
3265,B00462P,Gg. H. Bunen 2,-6.232848,106.88526,Jakarta Timur
3266,B06698P,Ps. Pademangan Timur 2,-6.13508,106.84298,Jakarta Utara
3267,B00971P,Jln. Cakrawala,-6.264083,106.88424,Jakarta Timur
3268,B02732P,Pengadilan Negeri Jaksel 1,-6.281672,106.81949,Jakarta Selatan
3269,B04075P,Sbr. Masjid Nurul Iman Kubur Batu,-6.197464,106.74467,Jakarta Barat
3270,B05458P,St. Klender 2,-6.213433,106.89787,Jakarta Timur
3271,B03955P,Sbr. Kodam Bintaro,-6.259531,106.75878,Jakarta Selatan
3272,B03028P,Pusat Promosi Industri Kayu Mebel,-6.202854,106.90366,Jakarta Timur
3273,B03329P,SD Paskalis 1,-6.177104,106.84827,Jakarta Pusat
3274,B04551P,Sbr. TK Aisyiyah 4 Tebet Timur,-6.231061,106.85259,Jakarta Selatan
3275,B06763P,Bumi Malaka 2,-6.220415,106.924934,Jakarta Timur
3276,B02881P,PLN Pusat Raya Tugu,-6.128057,106.92596,Jakarta Utara
3277,B03566P,Sbr. Gg. Sejahtera Lingkar Timur,-6.200486,106.94504,Jakarta Timur
3278,B01745P,Jembatan Item,-6.130078,106.85492,Jakarta Utara
3279,B03441P,Sbr. Akper Fatmawati Pondok Labu,-6.313126,106.79938,Jakarta Selatan
3280,B06809P,Masjid Jami Nurul Huda,-6.138,106.9219,Jakarta Utara
3281,B01145P,Jln. H. Sidan,-6.280439,106.88257,Jakarta Timur
3282,B04211P,Sbr. PLN Kramat Jati,-6.283302,106.8716,Jakarta Timur
3283,B00790P,Imam Bonjol,-6.196105,106.824377,Jakarta Pusat
3284,B06872P,Sbr. Jln. Ancol Selatan,-6.134139,106.855696,Jakarta Utara
3285,B04869P,Simpang Jln. Perdatam 1,-6.239013,106.76338,Jakarta Selatan
3286,B01370P,Jln. Masjid Al Ikhlas,-6.23727,106.93436,Jakarta Timur
3287,B02909P,Polsek Kembangan,-6.198313,106.73945,Jakarta Barat
3288,B00662P,GOR Popki Cibubur,-6.3675,106.88923,Jakarta Timur
3289,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004,Jakarta Timur
3290,B04696P,Simpang Ahmad Yani Rawasari,-6.187925,106.87484,Jakarta Pusat
3291,B05235P,Slamet Riyadi 1,-6.208434,106.85904,Jakarta Timur
3292,B03178P,RS Siloam Kb. Jeruk,-6.190432,106.76302,Jakarta Barat
3293,B00636P,Gereja Santa Anna 1,-6.233953,106.90998,Jakarta Timur
3294,B02102P,Kuningan Barat 1,-6.237361,106.82759,Jakarta Selatan
3295,B03341P,SDN Cempaka Putih Timur 05,-6.185134,106.87003,Jakarta Pusat
3296,B05484P,St. MRT Blok A,-6.257009,106.796912,Jakarta Selatan
3297,B04306P,Sbr. Ruko Cempaka Mas,-6.161876,106.87476,Jakarta Utara
3298,B04545P,Sbr. The Food Hall Kb. Jeruk,-6.190835,106.75796,Jakarta Barat
3299,B03011P,Puri Botanical,-6.217893,106.74621,Jakarta Barat
3300,B03507P,Sbr. Gg. Baronang Cibubur,-6.362495,106.88432,Jakarta Timur
3301,B03206P,RSUD Boulevard Raya,-6.13781,106.7304,Jakarta Barat
3302,B04706P,Simpang Arion,-6.194109,106.89127,Jakarta Timur
3303,B00309P,Dinas Pengawasan Dan Penertiban Bangunan,-6.182268,106.81114,Jakarta Pusat
3304,B05660P,Taman Ut Aheme,-6.227704,106.92256,Jakarta Timur
3305,B04215P,Sbr. Polsek Ciracas,-6.290414,106.87138,Jakarta Timur
3306,B01060P,Jln. Flamboyan Indah II,-6.175006,106.98186,
3307,B03044P,Puskesmas Ciracas,-6.311774,106.87472,Jakarta Timur
3308,B01026P,Jln. Damai Musyawarah,-6.310672,106.80576,Jakarta Selatan
3309,B01868P,Kec. Cipayung,-6.328612,106.88789,Jakarta Timur
3310,B03398P,SDN Meruya Utara 02 Pagi,-6.199267,106.74166,Jakarta Barat
3311,B04319P,Sbr. SD Islam Al Izzah,-6.182733,106.97719,
3312,B01964P,Kemensos,-6.198662,106.85328,Jakarta Pusat
3313,B00199P,Budhi Medika Meruya Utara,-6.196934,106.73231,Jakarta Barat
3314,B04002P,Sbr. Madrasah Aliyah Citra Cendekia,-6.357553,106.80076,Jakarta Selatan
3315,B01266P,Kemang 8,-6.268802,106.81555,Jakarta Selatan
3316,B00376P,Formindo Prima Agung,-6.120335,106.70853,Jakarta Barat
3317,B02137P,Lexington,-6.272782,106.76593,Jakarta Selatan
3318,B05736P,The Jakarta Post,-6.207798,106.79365,Jakarta Pusat
3319,B04578P,Sbr. UP Angkutan Sekolah,-6.287471,106.87243,Jakarta Timur
3320,B05431P,St. Cikini Barat,-6.199614,106.84183,Jakarta Pusat
3321,B02528P,Naga Ciracas,-6.331233,106.86725,Jakarta Timur
3322,B03638P,Sbr. Jln. Aselih Cipedak,-6.351786,106.80153,Jakarta Selatan
3323,B03695P,Sbr. Jln. Elang Laut Kamal,-6.124307,106.74907,Jakarta Utara
3324,B04120P,Sbr. Pabrik Plastik Sawah Mede,-6.096495,106.71062,Jakarta Barat
3325,B05649P,Taman Rosita,-6.237444,106.84456,Jakarta Selatan
3326,B06799P,Jln. Komodor,-6.26692,106.883386,Jakarta Timur
3327,B00399P,Gg. Alfa Tanah Tinggi,-6.18272,106.84839,Jakarta Pusat
3328,B01342P,Jln. Makmur Raya Bogor,-6.309281,106.86352,Jakarta Timur
3329,B02469P,Mitra Sunter,-6.149995,106.88648,Jakarta Utara
3330,B03130P,RS Dharma Nugraha,-6.196153,106.88615,Jakarta Timur
3331,B00209P,Bulog,-6.237665,106.82917,Jakarta Selatan
3332,B04595P,Sbr. Yayasan Hidayatut Tholibin,-6.288845,106.80207,Jakarta Selatan
3333,B05686P,Tebet Barat Dalam,-6.239317,106.84535,Jakarta Selatan
3334,B02483P,MTsN 20 Jakarta,-6.205197,106.95983,Jakarta Timur
3335,B00598P,Gedung OT,-6.166688,106.72772,Jakarta Barat
3336,B03279P,Rusun Kemayoran,-6.153101,106.85347,Jakarta Pusat
3337,B01413P,Jln. Nagrak Marunda,-6.126878,106.95677,Jakarta Utara
3338,B01593P,Jln. Sodong Raya Persahabatan,-6.202647,106.89628,Jakarta Timur
3339,B02412P,Menara Karya,-6.232869,106.83167,Jakarta Selatan
